"ID","Date","Event","Team 1","Team 2","Team 1 Odds","Team 2 Odds","Team 1 Score","Team 2 Score","Outcome","Team 1 Entries","Team 2 Entries","Team 1 Clutches","Team 2 Clutches","Team 1 Kills mean","Team 2 Kills mean","Team 1 Kills sd","Team 2 Kills sd","Team 1 Assists mean","Team 2 Assists mean","Team 1 Assists sd","Team 2 Assists sd","Team 1 HS mean","Team 2 HS mean","Team 1 HS sd","Team 2 HS sd","Team 1 Flashes mean","Team 2 Flashes mean","Team 1 Flashes sd","Team 2 Flashes sd","Team 1 Deaths mean","Team 2 Deaths mean","Team 1 Deaths sd","Team 2 Deaths sd","Team 1 KAST mean","Team 2 KAST mean","Team 1 KAST sd","Team 2 KAST sd","Team 1 K/D Diff mean","Team 2 K/D Diff mean","Team 1 K/D Diff sd","Team 2 K/D Diff sd","Team 1 ADR mean","Team 2 ADR mean","Team 1 ADR sd","Team 2 ADR sd","Team 1 FK Diff mean","Team 2 FK Diff mean","Team 1 FK Diff sd","Team 2 FK Diff sd","Team 1 Rating mean","Team 2 Rating mean","Team 1 Rating sd","Team 2 Rating sd","Team 1 KDA mean","Team 2 KDA mean","Team 1 KDA sd","Team 2 KDA sd","Team 1 HSpc mean","Team 2 HSpc mean","Team 1 HSpc sd","Team 2 HSpc sd"
2302058,2016-04-12,"DreamHack Masters Malmö 2016","Liquid","mousesports",NA,NA,13,16,2,12,17,3,3,18.8,21.2,3.899,1.789,3.8,4,1.789,2.236,8.6,8.4,4.669,2.074,NA,NA,NA,NA,21.2,18.8,3.194,2.95,0.71,0.793,0.062,0.097,-2.4,2.4,5.899,4.506,69,77.78,14.482,11.542,-1,1,3.742,1.871,0.988,1.164,0.203,0.149,1.085,1.366,0.267,0.215,0.447,0.403,0.2,0.121
2302059,2016-04-12,"DreamHack Masters Malmö 2016","Natus Vincere","GODSENT",NA,NA,16,11,1,13,14,0,2,19.6,15.6,6.189,3.847,1.6,3.4,1.342,1.949,9,7,3.937,1.581,NA,NA,NA,NA,15.6,19.6,2.51,0.548,0.689,0.66,0.062,0.076,4,-4,6.819,4,76.52,69.04,18.918,13.58,-0.2,0.2,2.168,0.837,1.126,0.92,0.263,0.216,1.399,0.971,0.469,0.189,0.465,0.459,0.128,0.079
2302060,2016-04-12,"DreamHack Masters Malmö 2016","G2","CLG",NA,NA,2,16,2,6,12,0,2,8.4,15.8,3.05,2.588,1.8,3.6,0.837,1.949,3.8,7,3.271,3.674,NA,NA,NA,NA,15.8,8.4,0.447,1.517,0.556,0.822,0.056,0.061,-7.4,7.4,2.881,2.608,61.38,90.22,18.03,8.694,-1.2,1.2,1.483,2.95,0.588,1.578,0.186,0.185,0.644,2.354,0.161,0.381,0.402,0.426,0.354,0.176
2302061,2016-04-12,"DreamHack Masters Malmö 2016","Astralis","CSGL",NA,NA,16,9,1,14,11,2,1,18.6,13.4,3.975,5.03,2.8,2.4,1.304,0.548,8.2,5,1.789,2.449,NA,NA,NA,NA,13.4,18.6,2.302,0.894,0.72,0.56,0.113,0.04,5.2,-5.2,5.263,4.658,79.26,65.3,16.806,20.765,0.6,-0.6,3.975,1.14,1.236,0.786,0.301,0.17,1.663,0.846,0.56,0.279,0.447,0.39,0.075,0.223
2302062,2016-04-12,"DreamHack Masters Malmö 2016","NIP","Dignitas",NA,NA,2,16,2,6,12,0,3,10.8,15.6,3.493,4.827,2.8,3.6,1.304,2.702,6,8,1,1.581,NA,NA,NA,NA,15.6,11,0.894,1.581,0.611,0.767,0,0.061,-4.8,4.6,4.087,4.159,74.3,90.52,15.533,13.57,-1.2,1.2,1.483,1.924,0.74,1.466,0.148,0.216,0.88,1.745,0.313,0.158,0.589,0.531,0.153,0.114
2302066,2016-04-12,"CEVO Gfinity Professional Season 9","E-frag.net","Alter Your Ego",NA,NA,2,0,1,13.5,8,2.5,1,17.4,10.8,3.691,3.481,5.1,2.5,2.058,2.155,7.5,6,3.376,2.86,NA,NA,NA,NA,10.8,17.5,3.238,1.16,0.836,0.583,0.087,0.054,6.6,-6.7,5.56,3.688,85.61,57.36,19.953,15.679,1.1,-1.1,1.747,2.598,1.383,0.737,0.249,0.182,2.325,0.759,1.026,0.238,0.421,0.561,0.138,0.258
2302063,2016-04-12,"DreamHack Masters Malmö 2016","Virtus.pro","FaZe",NA,NA,16,8,1,14,10,2,2,18.8,16.6,6.535,6.914,3.6,3,1.342,1.414,7,7.8,1.871,1.095,NA,NA,NA,NA,16.8,18.8,3.033,1.304,0.742,0.708,0.1,0.122,2,-2.2,9.301,7.53,84.08,75.84,27.954,27.668,0.8,-0.8,2.775,3.493,1.216,1.01,0.448,0.423,1.418,1.057,0.641,0.429,0.402,0.527,0.139,0.19
2302064,2016-04-12,"DreamHack Masters Malmö 2016","Envy","Tempo Storm",NA,NA,14,16,2,14,16,3,2,18.2,21.2,2.95,6.14,2.2,4.2,2.168,2.387,9.6,8.4,3.13,0.894,NA,NA,NA,NA,21.2,18.2,2.49,1.924,0.64,0.726,0.055,0.123,-3,3,1.225,5.431,72.02,79.24,6.749,11.92,-0.4,0.4,1.517,1.673,0.928,1.2,0.084,0.151,0.969,1.399,0.112,0.183,0.518,0.417,0.122,0.098
2302073,2016-04-13,"DreamHack Masters Malmö 2016","Liquid","TYLOO",NA,NA,19,22,2,20,21,2,6,30,30.6,9.028,7.335,7,7,2.236,3.536,12,13.2,5.788,5.586,0,0,0,0,30.6,30,2.191,2.915,0.717,0.737,0.084,0.076,-0.6,0.6,10.262,9.072,79.92,82.64,24.742,22.611,-0.2,0.2,2.775,4.147,1.082,1.142,0.296,0.313,1.225,1.273,0.345,0.385,0.384,0.418,0.126,0.084
2302076,2016-04-13,"DreamHack Masters Malmö 2016","GODSENT","G2",NA,NA,16,8,1,17,7,2,1,19.8,14.8,1.304,4.207,4.2,3.2,2.387,2.168,7.6,6,2.608,1.581,NA,NA,NA,NA,14.8,19.8,1.924,0.837,0.775,0.592,0.1,0.086,5,-5,2.449,4.95,87.24,70.68,14.179,12.281,2,-2,2.55,1.225,1.308,0.852,0.177,0.148,1.64,0.914,0.286,0.17,0.381,0.426,0.115,0.145
2302077,2016-04-13,"DreamHack Masters Malmö 2016","CSGL","NIP",NA,NA,8,16,2,11,13,0,1,15.2,18.2,4.324,5.07,3.4,3.8,1.14,0.447,5.6,9,2.191,2.121,NA,NA,NA,NA,18.4,15.2,1.949,1.483,0.667,0.783,0.066,0.045,-3.2,3,5.891,6.325,75.34,83.84,13.022,20.663,-0.4,0.4,1.14,2.191,0.934,1.268,0.174,0.266,1.032,1.481,0.283,0.479,0.382,0.508,0.137,0.114
2302079,2016-04-13,"DreamHack Masters Malmö 2016","FaZe","Envy",NA,NA,12,16,2,15,13,2,1,18.2,20.2,3.962,5.675,3.8,3.6,1.095,2.302,8.2,6.6,4.55,3.209,NA,NA,NA,NA,20.4,18.2,2.702,2.864,0.643,0.736,0.104,0.074,-2.2,2,6.099,6.892,73.64,78.52,12.932,19.388,0.4,-0.4,2.608,1.817,0.988,1.142,0.26,0.214,1.111,1.327,0.34,0.364,0.437,0.32,0.197,0.142
2302074,2016-04-13,"DreamHack Masters Malmö 2016","Luminosity","mousesports",NA,NA,7,16,2,11,12,0,0,11.4,17,2.302,7.314,2.2,2.6,2.387,1.817,4,7,2,4,NA,NA,NA,NA,17,11.4,1.225,1.14,0.557,0.765,0.057,0.066,-5.6,5.6,2.608,7.503,62.8,76.44,10.56,27.753,-0.2,0.2,2.387,1.924,0.808,1.248,0.128,0.419,0.8,1.742,0.121,0.771,0.375,0.413,0.244,0.174
2302075,2016-04-13,"DreamHack Masters Malmö 2016","Natus Vincere","CLG",NA,NA,19,15,1,18,16,3,2,23.6,20.6,7.701,5.683,2.6,4,0.894,2.236,9.8,9.8,2.28,5.263,0,0,0,0,20.6,23.6,1.949,0.894,0.723,0.659,0.068,0.082,3,-3,8.944,5.05,74.62,68.64,18.111,11.985,0.4,-0.4,2.702,2.881,1.136,0.932,0.308,0.179,1.299,1.04,0.489,0.191,0.444,0.464,0.164,0.181
2302085,2016-04-13,"CEVO Gfinity Professional Season 9","HellRaisers","VwS",NA,NA,2,0,1,18,6,1,1,19.5,14.2,5.633,4.445,4.1,2.9,2.264,1.407,8.2,6.1,2.488,3.575,NA,NA,NA,NA,14.3,19.5,2.578,1.595,0.813,0.586,0.054,0.113,5.2,-5.3,5.787,5.808,87.73,69.18,20.213,12.272,2.4,-2.4,2.353,2.268,1.367,0.777,0.336,0.244,1.722,0.886,0.361,0.264,0.429,0.399,0.13,0.146
2302078,2016-04-13,"DreamHack Masters Malmö 2016","Astralis","Dignitas",NA,NA,9,16,2,8,17,0,3,17,17.6,1.871,2.966,2.6,3.6,0.548,2.302,9,9.4,2.345,1.949,NA,NA,NA,NA,17.6,17,0.548,1.871,0.68,0.64,0.102,0.102,-0.6,0.6,1.817,2.881,75.54,79.04,13.809,11.793,-1.8,1.8,1.304,1.789,0.998,1.098,0.131,0.163,1.114,1.267,0.083,0.277,0.524,0.537,0.107,0.086
2302080,2016-04-13,"DreamHack Masters Malmö 2016","Virtus.pro","Tempo Storm",NA,NA,16,9,1,12,12,4,0,18.2,14.6,3.347,3.912,3.6,3.2,2.074,2.95,6.8,6.4,3.633,2.966,NA,NA,NA,NA,14.6,18.4,1.517,2.51,0.744,0.616,0.054,0.046,3.6,-3.8,4.393,5.541,81.86,67.9,12.18,15.777,0,-0.2,1,2.28,1.202,0.886,0.183,0.172,1.514,0.984,0.371,0.288,0.368,0.44,0.17,0.195
2302086,2016-04-13,"CEVO Gfinity Professional Season 9","SK","Preparation",NA,NA,2,0,1,14.5,15,2.5,1.5,20.7,19.9,8.412,5.793,3.9,4.3,1.847,2.073,8.4,8.2,5.503,3.971,NA,NA,NA,NA,20.1,20.7,2.933,2.141,0.668,0.743,0.116,0.073,0.6,-0.8,10.675,7.304,76.1,76.72,22.328,12.79,-0.1,0.1,1.869,2.153,1.071,1.081,0.395,0.223,1.281,1.191,0.556,0.306,0.395,0.425,0.157,0.203
2302082,2016-04-13,"SL I-League Invitational #1 EU Qualifiers","FlipSid3","Escape",NA,NA,2,0,1,17,7.5,0,1.5,18.6,12.4,4.238,4.538,3.3,2.6,1.361,1.72,7.8,5.1,2.785,2.152,NA,NA,NA,NA,12.4,18.6,1.607,1.569,0.812,0.556,0.054,0.077,6.2,-6.2,4.079,5.664,81.97,62.79,14.637,13.794,1.9,-1.9,2.178,2.201,1.31,0.734,0.201,0.233,1.827,0.824,0.492,0.298,0.424,0.397,0.147,0.199
2302092,2016-04-14,"Operation: Kinguin #2","ENCE","E-frag.net",NA,NA,2,1,1,12.333,14.333,1.667,2.333,17.4,20,3.562,5.807,3.4,4.467,1.138,2.003,6.533,9.133,3.125,3.766,NA,NA,NA,NA,20,17.533,1.34,2.317,0.649,0.747,0.072,0.083,-2.6,2.467,3.478,7.496,70.567,82.747,11.616,15.249,-0.4,0.333,2.22,2.173,0.915,1.218,0.12,0.278,1.015,2.084,0.155,1.165,0.4,0.456,0.151,0.093
2302087,2016-04-14,"CEVO Gfinity Professional Season 9","Cloud9","Tectonic",NA,NA,2,0,1,16,7.5,2,1.5,19,12.9,6.137,3.424,3.8,3.1,1.703,1.595,8.6,5.6,5.492,2.115,NA,NA,NA,NA,12.9,19,2.975,1.289,0.79,0.554,0.054,0.059,6.1,-6.1,6.751,3.736,87.37,63.34,20.184,10.929,1.7,-1.7,1.502,2.207,1.396,0.752,0.295,0.156,1.914,0.831,0.537,0.207,0.439,0.455,0.225,0.206
2302091,2016-04-14,"DreamHack Masters Malmö 2016","TYLOO","Luminosity",NA,NA,2,1,1,12.333,14.667,1.667,1.667,17.8,19.267,4.395,4.202,3.333,3.6,1.736,2.359,7.333,8.8,3.716,4.681,NA,NA,NA,NA,19.267,17.867,1.365,2.272,0.681,0.72,0.063,0.063,-1.467,1.4,4.449,4.582,73.573,79.06,15.568,16.641,-0.467,0.467,1.491,1.935,1.001,1.133,0.182,0.218,1.1,1.345,0.231,0.251,0.4,0.435,0.157,0.154
2302093,2016-04-14,"DreamHack Masters Malmö 2016","GODSENT","CLG",NA,NA,2,0,1,17.5,12,1.5,2.5,23,18.2,7.48,3.887,5,3.5,1.88,1.403,9.4,6.2,3.19,2.476,NA,NA,NA,NA,18.2,23,1.844,2.027,0.753,0.582,0.089,0.067,4.8,-4.8,8.225,4.211,82.67,70.04,21.001,16.687,1.1,-1.1,3.651,1.574,1.25,0.85,0.388,0.154,1.613,0.941,0.597,0.2,0.417,0.368,0.105,0.151
2302094,2016-04-14,"DreamHack Masters Malmö 2016","NIP","Astralis",NA,NA,2,1,1,13,11.667,1,1,17.2,15,3.177,4.302,2.933,2.533,2.204,1.733,9.267,5.8,3.626,2.512,NA,NA,NA,NA,15,17.2,1.278,1.806,0.732,0.614,0.084,0.076,2.2,-2.2,3.423,5.449,77.253,69.873,16.733,12.246,0.267,-0.267,1.468,1.549,1.153,0.911,0.188,0.222,1.4,1.049,0.282,0.33,0.532,0.394,0.167,0.182
2302098,2016-04-14,"DreamHack Masters Malmö 2016","Envy","Tempo Storm",NA,NA,2,0,1,14.5,12.5,2,2.5,20.1,17.6,5.635,3.671,4.6,4.9,1.633,2.176,8.8,7.1,3.864,1.864,NA,NA,NA,NA,17.6,20.2,2.166,2.915,0.723,0.652,0.05,0.104,2.5,-2.6,4.752,5.362,81,71.92,19.133,14.933,0.4,-0.5,3.106,2.601,1.164,0.981,0.228,0.217,1.439,1.136,0.294,0.321,0.437,0.408,0.15,0.102
2302072,2016-04-15,"Operation: Kinguin #2","Escape","Gambit",NA,NA,2,1,1,14.667,10,2,2,17.867,16.667,4.179,3.741,2.867,4.267,1.682,1.93,7.333,7.733,2.386,3.266,NA,NA,NA,NA,16.733,17.933,1.612,1.642,0.693,0.684,0.083,0.076,1.133,-1.267,5.192,4.723,79.16,75.933,15.133,14.402,0.933,-0.933,1.992,2.421,1.122,1.016,0.249,0.21,1.311,1.238,0.355,0.295,0.408,0.454,0.101,0.129
2302103,2016-04-15,"CEVO Gfinity Professional Season 9","Cloud9","Ze Pug Godz",NA,NA,2,1,1,13.333,9.667,1.667,1.667,17.333,14.733,5.762,4.268,3.4,2.467,1.684,1.293,8.467,8.467,5.685,3.099,NA,NA,NA,NA,14.733,17.333,1.057,1.641,0.733,0.614,0.068,0.117,2.6,-2.6,6.031,5.327,81.88,71.287,21.671,14.229,0.733,-0.733,1.372,1.579,1.24,0.905,0.296,0.238,1.66,1.019,0.677,0.305,0.45,0.609,0.225,0.163
2302113,2016-04-16,"DreamHack Masters Malmö 2016","Natus Vincere","TYLOO",NA,NA,2,0,1,13,10.5,2,1,18.6,13.7,2.794,4.337,3,2.1,1.572,1.478,8.7,5.3,3.427,2.395,NA,NA,NA,NA,13.8,18.6,2.204,1.517,0.785,0.615,0.094,0.095,4.8,-4.9,4.376,4.866,84.35,69.72,17.998,16.352,0.5,-0.5,2.108,1.112,1.331,0.835,0.208,0.223,1.63,0.856,0.428,0.259,0.48,0.378,0.204,0.096
2302114,2016-04-16,"DreamHack Masters Malmö 2016","Dignitas","Envy",NA,NA,0,2,2,12.5,13.5,2.5,2.5,15.9,19.9,5.402,7.843,2.7,4.1,1.461,1.856,8.7,7.5,3.585,2.638,NA,NA,NA,NA,20,15.9,2.324,1.394,0.607,0.762,0.099,0.076,-4.1,4,6.806,8.038,69.36,82.37,15.047,25.299,-0.2,0.2,1.952,3.624,0.883,1.229,0.259,0.409,0.952,1.536,0.366,0.581,0.548,0.398,0.12,0.146
2302115,2016-04-16,"DreamHack Masters Malmö 2016","mousesports","GODSENT",NA,NA,1,2,2,12,13.667,0.667,2.667,17.333,17.067,4.645,6.109,3.867,3,1.518,1.543,8.867,7.8,2.6,2.157,NA,NA,NA,NA,17.133,17.4,1.605,1.725,0.693,0.679,0.069,0.078,0.2,-0.333,5.346,6.729,74.093,72.473,12.146,19.763,-0.333,0.267,1.695,2.64,1.068,1.039,0.207,0.293,1.361,1.176,0.394,0.379,0.514,0.491,0.088,0.106
2302116,2016-04-16,"DreamHack Masters Malmö 2016","NIP","Virtus.pro",NA,NA,2,0,1,14.5,13.5,2,2,20.8,17.1,3.717,5.296,3.5,3.4,2.569,1.58,10.5,5.6,2.458,2.657,NA,NA,NA,NA,17.3,20.8,1.306,1.474,0.782,0.618,0.088,0.06,3.5,-3.7,3.17,6.346,79.87,70.8,19.103,19.666,0.2,-0.2,1.209,2.823,1.217,0.936,0.198,0.249,1.397,1,0.232,0.306,0.503,0.339,0.067,0.136
2302127,2016-04-17,"DreamHack Masters Malmö 2016","Natus Vincere","Envy",NA,NA,2,0,1,14.5,6,1.5,1,17.8,10.2,4.574,3.829,3.8,3,2.48,1.887,7.3,5.3,2.88,2.632,NA,NA,NA,NA,10.2,17.8,2.289,0.866,0.849,0.569,0.072,0.077,7.6,-7.6,5.183,4.002,90.05,58.05,22.675,17.16,1.7,-1.7,1.758,2.429,1.471,0.67,0.253,0.23,2.517,0.731,1.158,0.198,0.403,0.503,0.122,0.104
2302128,2016-04-17,"DreamHack Masters Malmö 2016","GODSENT","NIP",NA,NA,1,2,2,15.667,14.667,1,2.667,20.933,20.4,4.568,5.974,3.933,4.667,2.263,3.133,7.867,8.933,2.909,4.086,NA,NA,NA,NA,20.467,20.933,2.261,2.063,0.7,0.696,0.087,0.092,0.467,-0.533,5.883,7.369,75.4,75.58,15.398,18.515,0.2,-0.2,1.903,2.153,1.059,1.049,0.198,0.275,1.231,1.233,0.281,0.361,0.385,0.43,0.126,0.144
2302129,2016-04-17,"DreamHack Masters Malmö 2016","Natus Vincere","NIP",NA,NA,0,2,2,12.5,17.5,1.5,2.5,18.8,21,2.881,2.725,4.5,4.6,2.744,2.873,8.6,10.3,3.146,1.612,NA,NA,NA,NA,21,18.8,2.065,1.56,0.687,0.733,0.075,0.061,-2.2,2.2,3.857,2.687,70.59,76.63,10.55,7.296,-1,1,2.16,2.153,0.961,1.141,0.143,0.112,1.118,1.362,0.204,0.157,0.459,0.498,0.167,0.079
2302131,2016-04-17,"CEVO Gfinity Professional Season 9","FlipSid3","QuackPack",NA,NA,2,0,1,16,8,1,0,18.2,12.9,5.542,4.592,4,1.2,2.036,0.995,7.8,5.7,3.258,2.705,NA,NA,NA,NA,13,18.2,2.118,2.235,0.79,0.547,0.081,0.113,5.2,-5.3,6.235,6.119,82.66,64.65,16.527,18.007,1.6,-1.6,2.367,2.387,1.331,0.74,0.324,0.25,1.892,0.784,0.676,0.311,0.454,0.439,0.18,0.162
2302190,2016-04-19,"ESL Pro League Season 3","Envy","mousesports",NA,NA,19,22,2,19,20,3,1,27,27,6.782,3.082,6.8,6,3.271,1.225,11,10.6,2.646,2.074,0,0,0,0,27.4,27,2.074,1.871,0.727,0.702,0.07,0.032,-0.4,0,6.804,3.873,72.22,73.78,23.469,10.992,-0.6,0.2,4.93,2.49,1.054,1.052,0.271,0.122,1.236,1.226,0.344,0.151,0.412,0.392,0.082,0.058
2302071,2016-04-19,"Operation: Kinguin #2","CSGL","SK",NA,NA,0,2,2,11.5,15.5,2,1,16.1,20.1,5.485,4.7,3.4,3.8,2.237,3.149,5.7,8.2,2.291,3.425,NA,NA,NA,NA,20.2,16.1,2.81,2.42,0.643,0.804,0.124,0.07,-4.1,4,7.156,5.166,70.11,78.95,17.267,18.418,-0.8,0.8,2.323,2.324,0.894,1.24,0.291,0.226,0.982,1.524,0.411,0.305,0.357,0.405,0.122,0.135
2302191,2016-04-19,"ESL Pro League Season 3","mousesports","Envy",NA,NA,16,8,1,13,11,2,0,19,14.2,5.099,3.493,4,3,3.24,2.121,6.4,8.6,2.51,2.702,NA,NA,NA,NA,14.4,19,3.286,1.581,0.775,0.642,0.127,0.07,4.6,-4.8,6.229,4.658,81.94,67.38,19.419,25.695,0.4,-0.4,1.949,1.949,1.224,0.892,0.373,0.31,1.679,0.917,0.607,0.312,0.335,0.603,0.088,0.123
2302215,2016-04-19,"CEVO Gfinity Professional Season 9","ENCE","E-frag.net",NA,NA,1,2,2,15.333,13.667,2,2.667,20.267,19.333,4.182,4.647,3.467,4.733,2.164,2.013,7.6,8.067,2.546,3.425,NA,NA,NA,NA,19.333,20.267,2.174,1.694,0.719,0.718,0.056,0.075,0.933,-0.933,4.938,5.423,76.967,74.027,13.318,14.707,0.333,-0.333,2.46,1.824,1.106,1.046,0.216,0.195,1.245,1.199,0.187,0.238,0.383,0.425,0.116,0.148
2302025,2016-04-19,"ECS Season 1","Virtus.pro","FaZe",NA,NA,1,2,2,12.333,13.667,3.667,1.333,17.133,18.333,7.08,5.939,3.333,3.467,2.299,1.766,7.867,7.733,6.087,4.009,NA,NA,NA,NA,18.333,17.133,1.881,1.342,0.691,0.682,0.071,0.087,-1.2,1.2,7.402,5.686,74.047,77.853,26.61,24.694,-0.267,0.267,2.201,3.142,1.054,1.089,0.374,0.309,1.177,1.283,0.415,0.362,0.41,0.427,0.182,0.153
2302192,2016-04-19,"ESL Pro League Season 3","Natus Vincere","fnatic",NA,NA,11,16,2,12,15,3,2,16.8,20.8,0.837,6.301,3.4,6,2.608,1.581,7.4,8.6,1.817,3.362,NA,NA,NA,NA,20.8,16.8,1.643,1.643,0.63,0.763,0.087,0.056,-4,4,1.871,6.782,71.66,82.54,9.81,20.651,-0.6,0.6,2.51,1.517,0.938,1.234,0.065,0.276,0.974,1.618,0.106,0.519,0.445,0.421,0.125,0.128
2302193,2016-04-19,"ESL Pro League Season 3","fnatic","Natus Vincere",NA,NA,13,16,2,15,14,3,3,19.2,21.2,10.686,4.97,4.8,3.8,2.683,1.789,7.2,11.8,4.087,4.919,NA,NA,NA,NA,21.2,19.2,2.95,1.095,0.669,0.71,0.152,0.039,-2,2,11.705,5.701,73.96,77.48,25.17,15.258,0.2,-0.2,3.701,2.864,1.026,1.108,0.463,0.191,1.155,1.312,0.449,0.369,0.379,0.547,0.054,0.132
2302194,2016-04-19,"ESL Pro League Season 3","Astralis","FaZe",NA,NA,16,12,1,13,15,1,1,19.6,16.2,5.128,2.28,5,3.2,2.345,1.924,7.4,6.6,3.782,1.817,NA,NA,NA,NA,16.2,19.6,2.588,1.14,0.715,0.622,0.08,0.065,3.4,-3.4,7.092,2.966,76.12,64,23.78,5.636,-0.4,0.4,2.191,3.286,1.156,0.886,0.318,0.135,1.571,0.995,0.525,0.125,0.368,0.421,0.148,0.145
2302195,2016-04-20,"ESL Pro League Season 3","FaZe","Astralis",NA,NA,9,16,2,11,14,0,1,16,17.4,5.244,8.849,3.6,4.4,1.342,2.881,7.2,7.6,3.701,4.278,NA,NA,NA,NA,17.4,16,1.817,2.236,0.656,0.696,0.1,0.067,-1.4,1.4,6.309,8.264,73.16,77.24,12.574,22.351,-0.6,0.6,2.793,1.517,0.944,1.132,0.241,0.299,1.145,1.375,0.329,0.425,0.438,0.431,0.132,0.162
2302143,2016-04-20,"ECS Season 1","Liquid","NRG",NA,NA,2,0,1,12.5,14.5,2,1.5,20.4,17.5,4.105,5.279,3.3,3.4,2.445,1.842,8.4,7.1,5.218,3.813,NA,NA,NA,NA,17.5,20.4,1.07,1.815,0.745,0.626,0.09,0.098,2.9,-2.9,4.278,5.106,82.64,72.95,18.174,18.637,-0.4,0.4,3.009,2.715,1.18,0.97,0.201,0.251,1.372,1.028,0.347,0.306,0.388,0.396,0.209,0.151
2302218,2016-04-20,"Uprise Champions Cup Season 4","GODSENT","PiTER",NA,NA,2,0,1,14,9,2.5,1,18.5,12.5,4.78,3.596,4.8,1.9,2.081,0.772,7.3,6.3,3.347,2.011,NA,NA,NA,NA,12.5,18.6,2.108,0.844,0.816,0.528,0.049,0.083,6,-6.1,5.751,4.215,86.99,65.66,22.19,14.27,1,-1,1.869,1.791,1.438,0.686,0.279,0.184,2.649,0.744,1.268,0.204,0.396,0.471,0.13,0.265
2302207,2016-04-20,"ESL Pro League Season 3","FlipSid3","Natus Vincere",NA,NA,12,16,2,17,11,1,5,20.4,21.6,7.403,5.683,4.2,4.4,2.168,1.14,8,10.8,3.082,5.215,NA,NA,NA,NA,21.6,20.4,2.408,4.669,0.714,0.714,0.091,0.088,-1.2,1.2,8.556,9.783,81.48,80.92,22.43,10.26,1.2,-1.2,2.168,2.28,1.078,1.128,0.407,0.339,1.166,1.387,0.452,0.664,0.422,0.486,0.218,0.124
2302006,2016-04-20,"ECS Season 1","Envy","FaZe",NA,NA,2,0,1,16.5,9.5,2.5,1.5,20.1,16.2,4.118,4.851,3.7,2.6,1.549,1.536,9.4,7.3,1.73,2.672,NA,NA,NA,NA,16.2,20.1,2.509,1.547,0.751,0.633,0.106,0.096,3.9,-3.9,6.073,4.95,82.03,72.19,13.542,18.534,1.4,-1.4,1.964,1.56,1.252,0.886,0.259,0.201,1.545,0.942,0.597,0.253,0.482,0.444,0.103,0.085
2302208,2016-04-20,"ESL Pro League Season 3","Natus Vincere","FlipSid3",NA,NA,8,16,2,9,15,2,2,15.2,18.6,2.049,3.507,2.8,4,2.387,0.707,5.8,6.6,0.837,3.362,NA,NA,NA,NA,18.6,15.2,1.817,1.095,0.708,0.8,0.098,0.046,-3.4,3.4,3.782,2.702,69.24,83.84,2.32,14.543,-1.2,1.2,3.421,1.483,0.954,1.204,0.205,0.156,0.983,1.482,0.211,0.16,0.385,0.352,0.061,0.147
2302236,2016-04-20,"CEVO Gfinity Professional Season 9","HellRaisers","Torpedo",NA,NA,2,0,1,14,12.5,1,2,19.8,16.2,7.035,4.755,4.2,3.3,0.866,1.844,8.2,7.2,3.905,3.122,NA,NA,NA,NA,16.2,19.9,3.103,1.869,0.733,0.629,0.094,0.06,3.6,-3.7,7.448,5.439,80.56,69.4,21.21,12.748,0.3,-0.3,2.732,2.669,1.206,0.891,0.316,0.245,1.573,0.99,0.602,0.215,0.453,0.451,0.194,0.182
2302209,2016-04-20,"ESL Pro League Season 3","Dignitas","FlipSid3",NA,NA,3,16,2,8,11,0,4,10,15.8,4.743,2.049,1.4,3.6,0.894,1.817,4.6,7,2.074,4.528,NA,NA,NA,NA,15.8,10.2,1.095,1.789,0.642,0.842,0.136,0.075,-5.8,5.6,5.495,3.05,68.74,85.38,18.771,12.75,-0.6,0.6,2.302,2.074,0.716,1.484,0.305,0.204,0.735,1.977,0.323,0.661,0.462,0.428,0.145,0.213
2302211,2016-04-20,"ESL Pro League Season 3","Natus Vincere","G2",NA,NA,19,16,1,17,18,7,2,26.8,26.2,5.357,9.149,7,3.8,3.162,1.304,9.6,12.2,4.393,6.301,0,0,0,0,26.2,26.8,2.168,1.643,0.743,0.657,0.095,0.114,0.6,-0.6,4.393,10.139,82.16,81.34,17.257,23.508,-0.2,0.2,3.114,3.114,1.116,1.074,0.199,0.348,1.289,1.133,0.262,0.403,0.365,0.463,0.15,0.226
2302210,2016-04-20,"ESL Pro League Season 3","FlipSid3","Dignitas",NA,NA,7,16,2,11,12,3,2,14.2,18.8,3.114,2.95,3.2,3.4,2.168,0.548,6.4,9,4.393,3.162,NA,NA,NA,NA,18.8,14.2,1.483,3.033,0.6,0.748,0.084,0.036,-4.6,4.6,4.45,5.683,69.94,85.18,22.302,13.99,-0.2,0.2,2.28,1.643,0.848,1.282,0.238,0.212,0.94,1.655,0.288,0.563,0.415,0.471,0.252,0.107
2302212,2016-04-20,"ESL Pro League Season 3","G2","Natus Vincere",NA,NA,16,3,1,17,2,2,2,18,9.2,6.782,3.271,3.6,1.8,1.342,1.789,8.6,4,4.336,1,NA,NA,NA,NA,9.2,18,0.447,0.707,0.863,0.548,0.06,0.071,8.8,-8.8,6.907,3.768,97.64,57.5,31.739,15.643,3,-3,2,2.121,1.59,0.578,0.45,0.172,2.356,0.616,0.873,0.197,0.478,0.459,0.207,0.123
