ID,Team.1.Odds,Team.2.Odds,Outcome,Prob.Team.1,Prob.Team.2,prediction,TK1,TK2
2327715,2.370000000000001,1.5300000000000002,1,0.416,0.584,2,0.0,0.0
2334922,1.08,6.999999999999992,2,0.406,0.594,2,0.0,0.05
2339029,1.7200000000000009,2.0,2,0.37,0.63,2,0.0,0.03
2330434,1.440000000000001,2.62,2,0.592,0.408,1,0.0,0.0
2346064,2.0,1.7200000000000009,1,0.456,0.544,2,0.0,0.0
2330244,5.0,1.1400000000000003,2,0.332,0.668,2,0.02,0.0
2318549,3.499999999999996,1.28,2,0.258,0.742,2,0.0,0.0
2316664,4.0,1.22,1,0.248,0.752,2,0.0,0.0
2337678,2.1000000000000005,1.6599999999999995,1,0.472,0.528,2,0.0,0.0
2313894,1.4999999999999993,2.5,1,0.534,0.466,1,0.0,0.01
2343680,1.4000000000000001,2.749999999999997,1,0.824,0.176,1,0.04,0.0
2318423,1.2000000000000004,4.330000000000002,1,0.474,0.526,2,0.0,0.04
2332046,1.4999999999999993,2.5,1,0.428,0.572,2,0.0,0.03
2328007,2.1000000000000005,1.6599999999999995,2,0.508,0.492,1,0.01,0.0
2331976,3.0000000000000027,1.3300000000000005,2,0.43,0.57,2,0.01,0.0
2324764,1.4999999999999993,2.5,2,0.546,0.454,1,0.0,0.01
2318614,3.249999999999997,1.3300000000000005,2,0.236,0.764,2,0.0,0.0
2328417,2.370000000000001,1.5300000000000002,2,0.528,0.472,1,0.02,0.0
2314416,1.440000000000001,2.62,1,0.6,0.4,1,0.0,0.0
2319438,1.6599999999999995,2.1000000000000005,1,0.502,0.498,1,0.0,0.0
2327794,1.6599999999999995,2.1000000000000005,1,0.622,0.378,1,0.0,0.0
2315900,2.5,1.4999999999999993,2,0.348,0.652,2,0.0,0.0
2314044,1.5300000000000002,2.370000000000001,1,0.544,0.456,1,0.0,0.01
2316702,1.7200000000000009,2.0,2,0.506,0.494,1,0.0,0.0
2335633,1.8300000000000003,1.8300000000000003,2,0.398,0.602,2,0.0,0.01
2328794,2.370000000000001,1.5300000000000002,1,0.396,0.604,2,0.0,0.0
2325737,1.08,6.999999999999992,2,0.756,0.244,1,0.0,0.01
2320993,4.330000000000002,1.2000000000000004,2,0.312,0.688,2,0.01,0.0
2332303,1.5300000000000002,2.370000000000001,2,0.732,0.268,1,0.02,0.0
2335243,1.5300000000000002,2.370000000000001,2,0.708,0.292,1,0.02,0.0
2329495,1.22,4.0,1,0.712,0.288,1,0.0,0.01
2327798,1.5300000000000002,2.370000000000001,1,0.726,0.274,1,0.02,0.0
2323145,4.0,1.22,2,0.248,0.752,2,0.0,0.0
2320782,1.3000000000000005,3.3999999999999946,2,0.776,0.224,1,0.0,0.0
2327256,3.0000000000000027,1.3599999999999994,2,0.388,0.612,2,0.01,0.0
2316795,1.3300000000000005,3.249999999999997,1,0.66,0.34,1,0.0,0.0
2336319,2.5,1.4999999999999993,1,0.436,0.564,2,0.01,0.0
2341714,1.5699999999999992,2.250000000000002,1,0.452,0.548,2,0.0,0.02
2328116,2.62,1.440000000000001,2,0.26,0.74,2,0.0,0.01
2341059,1.440000000000001,2.62,1,0.612,0.388,1,0.0,0.0
2323710,2.370000000000001,1.5300000000000002,1,0.34,0.66,2,0.0,0.0
2335548,1.1199999999999999,5.499999999999994,1,0.798,0.202,1,0.0,0.0
2340074,1.3300000000000005,3.249999999999997,1,0.914,0.086,1,0.07,0.0
2331260,1.3300000000000005,3.249999999999997,1,0.754,0.246,1,0.0,0.0
2321398,1.440000000000001,2.62,1,0.464,0.536,2,0.0,0.02
2342086,1.8300000000000003,1.8300000000000003,2,0.47,0.53,2,0.0,0.0
2315348,2.0,1.7200000000000009,1,0.368,0.632,2,0.0,0.01
2319909,2.1999999999999975,1.6100000000000008,2,0.564,0.436,1,0.02,0.0
2332048,2.0,1.7200000000000009,1,0.52,0.48,1,0.0,0.0
2347940,2.250000000000002,1.5699999999999992,2,0.316,0.684,2,0.0,0.01
2320725,1.25,3.7499999999999956,1,0.612,0.388,1,0.0,0.02
2344719,2.1000000000000005,1.6599999999999995,2,0.46,0.54,2,0.0,0.0
2317271,2.0,1.7200000000000009,2,0.326,0.674,2,0.0,0.02
2331587,2.250000000000002,1.5699999999999992,1,0.414,0.586,2,0.0,0.0
2315434,2.749999999999997,1.4000000000000001,1,0.28,0.72,2,0.0,0.0
2346510,2.62,1.440000000000001,1,0.376,0.624,2,0.0,0.0
2319529,2.5,1.4999999999999993,2,0.57,0.43,1,0.03,0.0
2338055,5.499999999999994,1.1199999999999999,2,0.12,0.88,2,0.0,0.0
2323194,1.7200000000000009,2.0,2,0.474,0.526,2,0.0,0.01
2345615,2.749999999999997,1.4000000000000001,2,0.288,0.712,2,0.0,0.0
2336685,3.7499999999999956,1.25,2,0.348,0.652,2,0.01,0.0
2337883,5.0,1.1400000000000003,2,0.284,0.716,2,0.01,0.0
2346930,1.3599999999999994,3.0000000000000027,2,0.546,0.454,1,0.0,0.02
2320587,1.1400000000000003,5.0,2,0.834,0.166,1,0.0,0.0
2326202,1.3000000000000005,3.3999999999999946,2,0.566,0.434,1,0.0,0.02
2327118,1.6599999999999995,2.1000000000000005,2,0.474,0.526,2,0.0,0.01
2323839,1.1600000000000006,4.500000000000004,2,0.712,0.288,1,0.0,0.01
2337452,2.749999999999997,1.4000000000000001,1,0.61,0.39,1,0.04,0.0
2320984,1.440000000000001,2.62,1,0.496,0.504,2,0.0,0.02
2318937,2.5,1.4999999999999993,1,0.562,0.438,1,0.03,0.0
2319685,2.5,1.4999999999999993,2,0.396,0.604,2,0.0,0.0
2334540,1.1199999999999999,5.499999999999994,1,0.884,0.116,1,0.0,0.0
2329718,1.22,4.0,1,0.456,0.544,2,0.0,0.04
2331804,2.1000000000000005,1.6599999999999995,1,0.4,0.6,2,0.0,0.0
2334721,2.1999999999999975,1.6100000000000008,1,0.448,0.552,2,0.0,0.0
2320065,1.8300000000000003,1.8300000000000003,2,0.432,0.568,2,0.0,0.0
2337133,2.1999999999999975,1.6100000000000008,1,0.3346666666666666,0.6653333333333333,2,0.0,0.01
2322800,1.440000000000001,2.62,1,0.446,0.554,2,0.0,0.03
2338263,1.28,3.499999999999996,1,0.806,0.194,1,0.01,0.0
2314048,1.7200000000000009,2.0,2,0.536,0.464,1,0.0,0.0
2328206,4.500000000000004,1.1600000000000006,2,0.352,0.648,2,0.02,0.0
2323799,2.370000000000001,1.5300000000000002,2,0.308,0.692,2,0.0,0.01
2323158,1.6599999999999995,2.1000000000000005,2,0.51,0.49,1,0.0,0.0
2327315,2.62,1.440000000000001,1,0.406,0.594,2,0.0,0.0
2314400,1.2000000000000004,4.330000000000002,2,0.744,0.256,1,0.0,0.0
2346384,1.1400000000000003,5.0,1,0.916,0.084,1,0.03,0.0
2337245,2.0,1.7200000000000009,1,0.422,0.578,2,0.0,0.0
2317649,1.6100000000000008,2.1999999999999975,1,0.702,0.298,1,0.02,0.0
2332825,2.749999999999997,1.4000000000000001,2,0.266,0.734,2,0.0,0.01
2327460,2.749999999999997,1.4000000000000001,2,0.276,0.724,2,0.0,0.0
2327502,1.4000000000000001,2.749999999999997,1,0.754,0.246,1,0.01,0.0
2319984,1.9000000000000008,1.7999999999999985,2,0.48,0.52,2,0.0,0.0
2322540,3.0000000000000027,1.3599999999999994,2,0.362,0.638,2,0.0,0.0
2323200,1.4999999999999993,2.5,1,0.654,0.346,1,0.0,0.0
2332070,1.3599999999999994,3.0000000000000027,1,0.92,0.08,1,0.07,0.0
2325754,1.3300000000000005,3.249999999999997,1,0.736,0.264,1,0.0,0.0
2343177,2.370000000000001,1.5300000000000002,1,0.446,0.554,2,0.0,0.0
2337179,1.8300000000000003,1.8300000000000003,2,0.5,0.5,1,0.0,0.0
2316807,1.5300000000000002,2.370000000000001,1,0.538,0.462,1,0.0,0.01
2324807,1.6100000000000008,2.1999999999999975,1,0.614,0.386,1,0.0,0.0
2344376,1.4999999999999993,2.5,1,0.542,0.458,1,0.0,0.01
2319508,3.249999999999997,1.3300000000000005,2,0.21,0.79,2,0.0,0.02
2342405,1.440000000000001,2.62,1,0.702,0.298,1,0.0,0.0
2339366,2.250000000000002,1.5699999999999992,1,0.376,0.624,2,0.0,0.0
2332758,5.499999999999994,1.1199999999999999,2,0.404,0.596,2,0.03,0.0
2318988,1.3599999999999994,3.0000000000000027,2,0.582,0.418,1,0.0,0.01
2344194,1.5699999999999992,2.250000000000002,1,0.566,0.434,1,0.0,0.0
2314387,1.6100000000000008,2.1999999999999975,2,0.636,0.364,1,0.0,0.0
2314763,1.25,3.7499999999999956,1,0.654,0.346,1,0.0,0.01
2320000,3.249999999999997,1.3300000000000005,1,0.676,0.324,1,0.05,0.0
2336177,1.8300000000000003,1.8300000000000003,1,0.508,0.492,1,0.0,0.0
2319698,2.0,1.7200000000000009,2,0.594,0.406,1,0.02,0.0
2341039,1.6599999999999995,2.1000000000000005,1,0.678,0.322,1,0.02,0.0
2322724,4.500000000000004,1.1600000000000006,1,0.222,0.778,2,0.0,0.0
2315616,2.0,1.7200000000000009,2,0.478,0.522,2,0.0,0.0
2323123,3.0000000000000027,1.3599999999999994,2,0.24,0.76,2,0.0,0.01
2332365,1.1199999999999999,5.499999999999994,1,0.6,0.4,1,0.0,0.03
2328777,1.08,6.999999999999992,1,0.534,0.466,1,0.0,0.04
2332441,2.62,1.440000000000001,2,0.264,0.736,2,0.0,0.01
2327109,1.7200000000000009,2.0,2,0.67,0.33,1,0.02,0.0
